year,rcpt,std
2017,UZB,9117005.2
2017,VCT,0.0
2017,VEN,265358.17
2017,VNM,67315689.78999999
2017,VUT,4094.0200000000004
2017,WSM,18850.6
2017,XKX,727725.5700000001
2017,YEM,206131.0
2017,ZAF,535293324.56
2017,ZMB,312648244.7199998
2017,ZWE,228009868.51299998
2018,AFG,4390599.710000001
2018,AGO,24317289.570000004
2018,ALB,19027.7
2018,ARG,131333.6
2018,ARM,2338676.6300000004
2018,ATG,4148.620000000001
2018,AZE,2599229.0
2018,BDI,15824593.200000001
2018,BEN,12900529.280000001
2018,BFA,12556199.299999999
2018,BGD,7457840.256000001
2018,BIH,277257.0
2018,BLR,3564282.299999999
2018,BLZ,43806.0
2018,BOL,5208611.763
2018,BRA,3477107.4500000007
2018,BTN,609939.3
2018,BWA,49418631.900000006
2018,CAF,260119.0999999999
2018,CHN,2372799.35
2018,CIV,151481392.16
2018,CMR,79538354.14999998
2018,COD,67531580.14
2018,COG,2741155.5999999996
2018,COL,2206397.644
2018,COM,2213185.11
2018,CPV,2271.46
2018,CRI,1292730.0
2018,CUB,6110566.200000001
2018,DJI,1313071.7999999998
2018,DMA,0.0
2018,DOM,16877714.650000006
2018,DZA,2374456.71
2018,ECU,1667967.1039999998
2018,EGY,328422.7
2018,ERI,10344935.479999999
2018,ETH,211115194.80000007
2018,FJI,56491.8
2018,GAB,210544.01
2018,GEO,6186179.0
2018,GHA,18166003.060000006
2018,GIN,13054157.9
2018,GMB,1378878.0000000005
2018,GNB,316498.5
2018,GNQ,111065.2
2018,GTM,8056272.704
2018,GUY,3049132.283999999
2018,HND,3924057.404000001
2018,HTI,86890569.904
2018,IDN,34200626.32
2018,IND,82906272.11999997
2018,IRN,4347907.700000001
2018,IRQ,24787.0
2018,JAM,9373465.77
2018,JOR,130010.45999999999
2018,KAZ,1562023.5
2018,KEN,514601786.4800001
2018,KGZ,723107.0000000002
2018,KHM,12491938.499999998
2018,KIR,0.0
2018,LAO,2122381.6400000006
2018,LBN,17983.920000000002
2018,LBR,6093951.8999999985
2018,LBY,42053.0
2018,LCA,14998.0
2018,LKA,4161874.8
2018,LSO,81689826.24999999
2018,MAR,5233982.889999999
2018,MDA,200013.41999999998
2018,MDG,3535145.1000000006
2018,MDV,34234.8
2018,MEX,70285.9
2018,MHL,0.0
2018,MKD,32861.1
2018,MLI,17838054.229999993
2018,MMR,41930306.83000001
2018,MNG,1314903.2
2018,MOZ,396282246.6153
2018,MRT,827643.8
2018,MUS,686379.0000000001
2018,MWI,116749140.56999996
2018,MYS,1040330.0
2018,NAM,62751065.069999985
2018,NER,4497616.8
2018,NGA,313046018.1999999
2018,NIC,4009007.704
2018,NIU,4179.160000000001
2018,NPL,12518719.899999995
2018,PAK,9192126.200000001
2018,PAN,36972.1
2018,PER,2027429.6239999998
2018,PHL,5175869.13
2018,PNG,15644807.200000003
2018,PRK,44670.0
2018,PRY,1719883.2040000001
2018,PSE,0.0
2018,RWA,101205889.07999997
2018,SDN,5543612.7700000005
2018,SEN,16279124.17
2018,SLB,19309.9
2018,SLE,12317116.2
2018,SLV,4941027.84
2018,SOM,8880555.4
2018,SRB,128190.59999999999
2018,SSD,26538036.8
2018,STP,19388.35
2018,SUR,22846.604
2018,SWZ,58563932.11000001
2018,SYR,30470.8
2018,TCD,12457424.700000005
2018,TGO,11167807.120000001
2018,THA,622758.4
2018,TJK,3294585.4000000004
2018,TKM,3714.4
2018,TLS,1549721.6800000002
2018,TON,5433.35
2018,TUN,3625853.2300000004
2018,TUR,55572.64
2018,TZA,398736359.08
2018,UGA,431456698.60999995
2018,UKR,27168629.9
2018,UZB,4414528.2
2018,VEN,197891.9999999999
2018,VNM,46234772.000000015
2018,VUT,2047.2899999999997
2018,WSM,584440.7000000001
2018,XKX,927486.0
2018,YEM,21518.969999999998
2018,ZAF,516954383.44
2018,ZMB,277164024.8720001
2018,ZWE,296384152.3400001
2019,AFG,0.0
2019,ARG,0.0
2019,BDI,0.0
2019,BEN,674068.825
2019,BFA,452148.0
2019,BGD,107973.1999999999
2019,BLR,0.0
2019,BOL,241340.521
2019,BRA,241815.0
2019,BWA,51111.5
2019,CHN,223171.9
2019,CIV,0.0
2019,CMR,209806.96
2019,COD,618395.77
2019,COL,3425.02
2019,ECU,79618.62
2019,EGY,0.0
2019,ETH,5099639.599999999
2019,GEO,247893.0
2019,GHA,173913.0
2019,GIN,0.0
2019,GTM,102451.84999999999
2019,GUY,3425.02
2019,HND,16779.62
2019,HTI,176748.02000000002
2019,IDN,131923.0
2019,IND,482423.13
2019,IRQ,0.0
2019,JOR,0.0
2019,KEN,508523.1
2019,KGZ,41289.2
2019,KHM,689210.54
2019,LBN,0.0
2019,LBR,29954.890000000003
2019,LKA,0.0
2019,MAR,0.0
2019,MEX,0.0
2019,MLI,0.0
2019,MMR,0.0
2019,MOZ,886709.2999999999
2019,MWI,255149.3199999999
2019,NAM,0.0
2019,NER,0.0
2019,NGA,0.0
2019,NIC,79450.92
2019,NPL,57139.1
2019,PAK,581307.0
2019,PER,3425.02
2019,PHL,85753.6
2019,PRY,3425.02
2019,PSE,0.0
2019,RWA,238453.69999999998
2019,SDN,15627.4
2019,SEN,0.0
2019,SLE,0.0
2019,SLV,15627.4
2019,SOM,0.0
2019,SRB,54080.9
2019,SSD,0.0
2019,SUR,3425.02
2019,SWZ,0.0
2019,TGO,39308.200000000004
2019,THA,28778.600000000002
2019,TJK,0.0
2019,TZA,181041.6
2019,UGA,0.0
2019,UKR,142464.37
2019,UZB,0.0
2019,VNM,0.0
2019,YEM,0.0
2019,ZAF,18053235.699999996
2019,ZMB,486215.13
2019,ZWE,217717.4
